year;month;state;type_of_producer;energy_source;generation_mwh;date
2018;6;DC;Total Electric Power Industry;Natural Gas;2223;01/06/2018
2018;6;DC;Total Electric Power Industry;Petroleum;0;01/06/2018
2018;6;DC;Total Electric Power Industry;Other Biomass;4329;01/06/2018
2018;6;DC;Combined Heat and Power, Commercial Power;Total;6552;01/06/2018
2018;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;2223;01/06/2018
2018;6;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/06/2018
2018;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;4329;01/06/2018
2018;7;DC;Total Electric Power Industry;Total;9104;01/07/2018
2018;7;DC;Total Electric Power Industry;Natural Gas;4542;01/07/2018
2018;7;DC;Total Electric Power Industry;Petroleum;0;01/07/2018
2018;7;DC;Total Electric Power Industry;Other Biomass;4562;01/07/2018
2018;7;DC;Combined Heat and Power, Commercial Power;Total;9104;01/07/2018
2018;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;4542;01/07/2018
2018;7;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/07/2018
2018;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;4562;01/07/2018
2018;8;DC;Total Electric Power Industry;Total;4698;01/08/2018
2018;8;DC;Total Electric Power Industry;Natural Gas;368;01/08/2018
2018;8;DC;Total Electric Power Industry;Petroleum;0;01/08/2018
2018;8;DC;Total Electric Power Industry;Other Biomass;4330;01/08/2018
2018;8;DC;Combined Heat and Power, Commercial Power;Total;4698;01/08/2018
2018;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;368;01/08/2018
2018;8;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/08/2018
2018;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;4330;01/08/2018
2018;9;DC;Total Electric Power Industry;Total;6007;01/09/2018
2018;9;DC;Total Electric Power Industry;Natural Gas;1860;01/09/2018
2018;9;DC;Total Electric Power Industry;Petroleum;0;01/09/2018
2018;9;DC;Total Electric Power Industry;Other Biomass;4147;01/09/2018
2018;9;DC;Combined Heat and Power, Commercial Power;Total;6007;01/09/2018
2018;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;1860;01/09/2018
2018;9;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/09/2018
2018;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;4147;01/09/2018
2018;10;DC;Total Electric Power Industry;Total;3796;01/10/2018
2018;10;DC;Total Electric Power Industry;Natural Gas;-731;01/10/2018
2018;10;DC;Total Electric Power Industry;Petroleum;0;01/10/2018
2018;10;DC;Total Electric Power Industry;Other Biomass;4527;01/10/2018
2018;10;DC;Combined Heat and Power, Commercial Power;Total;3796;01/10/2018
2018;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;-731;01/10/2018
2018;10;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/10/2018
2018;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4527;01/10/2018
2018;11;DC;Total Electric Power Industry;Total;4205;01/11/2018
2018;11;DC;Total Electric Power Industry;Natural Gas;-202;01/11/2018
2018;11;DC;Total Electric Power Industry;Petroleum;0;01/11/2018
2018;11;DC;Total Electric Power Industry;Other Biomass;4407;01/11/2018
2018;11;DC;Combined Heat and Power, Commercial Power;Total;4205;01/11/2018
2018;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;-202;01/11/2018
2018;11;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/11/2018
2018;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;4407;01/11/2018
2018;12;DC;Total Electric Power Industry;Total;8232;01/12/2018
2018;12;DC;Total Electric Power Industry;Natural Gas;3149;01/12/2018
2018;12;DC;Total Electric Power Industry;Petroleum;0;01/12/2018
2018;12;DC;Total Electric Power Industry;Other Biomass;5083;01/12/2018
2018;12;DC;Combined Heat and Power, Commercial Power;Total;8232;01/12/2018
2018;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;3149;01/12/2018
2018;12;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/12/2018
2018;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;5083;01/12/2018
2019;1;DC;Total Electric Power Industry;Total;15133;01/01/2019
2019;1;DC;Total Electric Power Industry;Natural Gas;10101;01/01/2019
2019;1;DC;Total Electric Power Industry;Petroleum;0;01/01/2019
2019;1;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;436;01/01/2019
2019;1;DC;Total Electric Power Industry;Other Biomass;4597;01/01/2019
2019;1;DC;Combined Heat and Power, Commercial Power;Total;14698;01/01/2019
2019;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;10101;01/01/2019
2019;1;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/01/2019
2019;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;4597;01/01/2019
2019;1;DC;Electric Generators, Independent Power Producers;Total;436;01/01/2019
2019;1;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;436;01/01/2019
2019;2;DC;Total Electric Power Industry;Total;12558;01/02/2019
2019;2;DC;Total Electric Power Industry;Natural Gas;7711;01/02/2019
2019;2;DC;Total Electric Power Industry;Petroleum;0;01/02/2019
2019;2;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;429;01/02/2019
2019;2;DC;Total Electric Power Industry;Other Biomass;4418;01/02/2019
2019;2;DC;Combined Heat and Power, Commercial Power;Total;12129;01/02/2019
2019;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;7711;01/02/2019
2019;2;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/02/2019
2019;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;4418;01/02/2019
2019;2;DC;Electric Generators, Independent Power Producers;Total;429;01/02/2019
2019;2;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;429;01/02/2019
2019;3;DC;Total Electric Power Industry;Total;15020;01/03/2019
2019;3;DC;Total Electric Power Industry;Natural Gas;9836;01/03/2019
2019;3;DC;Total Electric Power Industry;Petroleum;0;01/03/2019
2019;3;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;666;01/03/2019
2019;3;DC;Total Electric Power Industry;Other Biomass;4518;01/03/2019
2019;3;DC;Combined Heat and Power, Commercial Power;Total;14354;01/03/2019
2019;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;9836;01/03/2019
2019;3;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/03/2019
2019;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;4518;01/03/2019
2019;3;DC;Electric Generators, Independent Power Producers;Total;666;01/03/2019
2019;3;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;666;01/03/2019
2019;4;DC;Total Electric Power Industry;Total;13921;01/04/2019
2019;4;DC;Total Electric Power Industry;Natural Gas;8571;01/04/2019
2019;4;DC;Total Electric Power Industry;Petroleum;0;01/04/2019
2019;4;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;700;01/04/2019
2019;4;DC;Total Electric Power Industry;Other Biomass;4650;01/04/2019
2019;4;DC;Combined Heat and Power, Commercial Power;Total;13221;01/04/2019
2019;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;8571;01/04/2019
2019;4;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/04/2019
2019;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;4650;01/04/2019
2019;4;DC;Electric Generators, Independent Power Producers;Total;700;01/04/2019
2019;4;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;700;01/04/2019
2019;5;DC;Total Electric Power Industry;Total;12672;01/05/2019
2019;5;DC;Total Electric Power Industry;Natural Gas;7276;01/05/2019
2019;5;DC;Total Electric Power Industry;Petroleum;0;01/05/2019
2019;5;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1017;01/05/2019
2019;5;DC;Total Electric Power Industry;Other Biomass;4379;01/05/2019
2019;5;DC;Combined Heat and Power, Commercial Power;Total;11655;01/05/2019
2019;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;7276;01/05/2019
2019;5;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/05/2019
2019;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;4379;01/05/2019
2019;5;DC;Electric Generators, Independent Power Producers;Total;1017;01/05/2019
2019;5;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1017;01/05/2019
2019;6;DC;Total Electric Power Industry;Total;15512;01/06/2019
2019;6;DC;Total Electric Power Industry;Natural Gas;10232;01/06/2019
2019;6;DC;Total Electric Power Industry;Petroleum;0;01/06/2019
2019;6;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;903;01/06/2019
2019;6;DC;Total Electric Power Industry;Other Biomass;4377;01/06/2019
2019;6;DC;Combined Heat and Power, Commercial Power;Total;14609;01/06/2019
2019;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;10232;01/06/2019
2019;6;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/06/2019
2019;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;4377;01/06/2019
2019;6;DC;Electric Generators, Independent Power Producers;Total;903;01/06/2019
2019;6;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;903;01/06/2019
2019;7;DC;Total Electric Power Industry;Total;14309;01/07/2019
2019;7;DC;Total Electric Power Industry;Natural Gas;8571;01/07/2019
2019;7;DC;Total Electric Power Industry;Petroleum;0;01/07/2019
2019;7;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;962;01/07/2019
2019;7;DC;Total Electric Power Industry;Other Biomass;4776;01/07/2019
2019;7;DC;Combined Heat and Power, Commercial Power;Total;13347;01/07/2019
2019;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;8571;01/07/2019
2019;7;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/07/2019
2019;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;4776;01/07/2019
2019;7;DC;Electric Generators, Independent Power Producers;Total;962;01/07/2019
2019;7;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;962;01/07/2019
2019;8;DC;Total Electric Power Industry;Total;14828;01/08/2019
2019;8;DC;Total Electric Power Industry;Natural Gas;9016;01/08/2019
2019;8;DC;Total Electric Power Industry;Petroleum;0;01/08/2019
2019;8;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;876;01/08/2019
2019;8;DC;Total Electric Power Industry;Other Biomass;4937;01/08/2019
2019;8;DC;Combined Heat and Power, Commercial Power;Total;13953;01/08/2019
2019;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;9016;01/08/2019
2019;8;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/08/2019
2019;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;4937;01/08/2019
2019;8;DC;Electric Generators, Independent Power Producers;Total;876;01/08/2019
2019;8;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;876;01/08/2019
2019;9;DC;Total Electric Power Industry;Total;14608;01/09/2019
2019;9;DC;Total Electric Power Industry;Natural Gas;9508;01/09/2019
2019;9;DC;Total Electric Power Industry;Petroleum;0;01/09/2019
2019;9;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;897;01/09/2019
2019;9;DC;Total Electric Power Industry;Other Biomass;4203;01/09/2019
2019;9;DC;Combined Heat and Power, Commercial Power;Total;13711;01/09/2019
2019;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;9508;01/09/2019
2019;9;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/09/2019
2019;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;4203;01/09/2019
2019;9;DC;Electric Generators, Independent Power Producers;Total;897;01/09/2019
2019;9;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;897;01/09/2019
2019;10;DC;Total Electric Power Industry;Total;13775;01/10/2019
2019;10;DC;Total Electric Power Industry;Natural Gas;9033;01/10/2019
2019;10;DC;Total Electric Power Industry;Petroleum;0;01/10/2019
2019;10;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;733;01/10/2019
2019;10;DC;Total Electric Power Industry;Other Biomass;4009;01/10/2019
2019;10;DC;Combined Heat and Power, Commercial Power;Total;13042;01/10/2019
2019;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;9033;01/10/2019
2019;10;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/10/2019
2019;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4009;01/10/2019
2019;10;DC;Electric Generators, Independent Power Producers;Total;733;01/10/2019
2019;10;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;733;01/10/2019
2019;11;DC;Total Electric Power Industry;Total;13821;01/11/2019
2019;11;DC;Total Electric Power Industry;Natural Gas;8106;01/11/2019
2019;11;DC;Total Electric Power Industry;Petroleum;0;01/11/2019
2019;11;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;656;01/11/2019
2019;11;DC;Total Electric Power Industry;Other Biomass;5059;01/11/2019
2019;11;DC;Combined Heat and Power, Commercial Power;Total;13165;01/11/2019
2019;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;8106;01/11/2019
2019;11;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/11/2019
2019;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;5059;01/11/2019
2019;11;DC;Electric Generators, Independent Power Producers;Total;656;01/11/2019
2019;11;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;656;01/11/2019
2019;12;DC;Total Electric Power Industry;Total;17921;01/12/2019
2019;12;DC;Total Electric Power Industry;Natural Gas;12162;01/12/2019
2019;12;DC;Total Electric Power Industry;Petroleum;0;01/12/2019
2019;12;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;554;01/12/2019
2019;12;DC;Total Electric Power Industry;Other Biomass;5205;01/12/2019
2019;12;DC;Combined Heat and Power, Commercial Power;Total;17367;01/12/2019
2019;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;12162;01/12/2019
2019;12;DC;Combined Heat and Power, Commercial Power;Petroleum;0;01/12/2019
2019;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;5205;01/12/2019
2019;12;DC;Electric Generators, Independent Power Producers;Total;554;01/12/2019
2019;12;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;554;01/12/2019
2020;1;DC;Total Electric Power Industry;Total;17832;01/01/2020
2020;1;DC;Total Electric Power Industry;Natural Gas;11938;01/01/2020
2020;1;DC;Total Electric Power Industry;Petroleum;2;01/01/2020
2020;1;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;682;01/01/2020
2020;1;DC;Total Electric Power Industry;Other Biomass;5210;01/01/2020
2020;1;DC;Combined Heat and Power, Commercial Power;Total;17150;01/01/2020
2020;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;11938;01/01/2020
2020;1;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/01/2020
2020;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;5210;01/01/2020
2020;1;DC;Electric Generators, Independent Power Producers;Total;682;01/01/2020
2020;1;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;682;01/01/2020
2020;2;DC;Total Electric Power Industry;Total;18294;01/02/2020
2020;2;DC;Total Electric Power Industry;Natural Gas;12723;01/02/2020
2020;2;DC;Total Electric Power Industry;Petroleum;2;01/02/2020
2020;2;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;724;01/02/2020
2020;2;DC;Total Electric Power Industry;Other Biomass;4845;01/02/2020
2020;2;DC;Combined Heat and Power, Commercial Power;Total;17570;01/02/2020
2020;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;12723;01/02/2020
2020;2;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/02/2020
2020;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;4845;01/02/2020
2020;2;DC;Electric Generators, Independent Power Producers;Total;724;01/02/2020
2020;2;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;724;01/02/2020
2020;3;DC;Total Electric Power Industry;Total;15490;01/03/2020
2020;3;DC;Total Electric Power Industry;Natural Gas;8875;01/03/2020
2020;3;DC;Total Electric Power Industry;Petroleum;1;01/03/2020
2020;3;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1142;01/03/2020
2020;3;DC;Total Electric Power Industry;Other Biomass;5472;01/03/2020
2020;3;DC;Combined Heat and Power, Commercial Power;Total;14348;01/03/2020
2020;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;8875;01/03/2020
2020;3;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/03/2020
2020;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;5472;01/03/2020
2020;3;DC;Electric Generators, Independent Power Producers;Total;1142;01/03/2020
2020;3;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1142;01/03/2020
2020;4;DC;Total Electric Power Industry;Total;12030;01/04/2020
2020;4;DC;Total Electric Power Industry;Natural Gas;5761;01/04/2020
2020;4;DC;Total Electric Power Industry;Petroleum;1;01/04/2020
2020;4;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1257;01/04/2020
2020;4;DC;Total Electric Power Industry;Other Biomass;5011;01/04/2020
2020;4;DC;Combined Heat and Power, Commercial Power;Total;10773;01/04/2020
2020;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;5761;01/04/2020
2020;4;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/04/2020
2020;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;5011;01/04/2020
2020;4;DC;Electric Generators, Independent Power Producers;Total;1257;01/04/2020
2020;4;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1257;01/04/2020
2020;5;DC;Total Electric Power Industry;Total;12525;01/05/2020
2020;5;DC;Total Electric Power Industry;Natural Gas;6395;01/05/2020
2020;5;DC;Total Electric Power Industry;Petroleum;2;01/05/2020
2020;5;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1398;01/05/2020
2020;5;DC;Total Electric Power Industry;Other Biomass;4729;01/05/2020
2020;5;DC;Combined Heat and Power, Commercial Power;Total;11126;01/05/2020
2020;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;6395;01/05/2020
2020;5;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/05/2020
2020;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;4729;01/05/2020
2020;5;DC;Electric Generators, Independent Power Producers;Total;1398;01/05/2020
2020;5;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1398;01/05/2020
2020;6;DC;Total Electric Power Industry;Total;16162;01/06/2020
2020;6;DC;Total Electric Power Industry;Natural Gas;10273;01/06/2020
2020;6;DC;Total Electric Power Industry;Petroleum;2;01/06/2020
2020;6;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1272;01/06/2020
2020;6;DC;Total Electric Power Industry;Other Biomass;4615;01/06/2020
2020;6;DC;Combined Heat and Power, Commercial Power;Total;14890;01/06/2020
2020;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;10273;01/06/2020
2020;6;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/06/2020
2020;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;4615;01/06/2020
2020;6;DC;Electric Generators, Independent Power Producers;Total;1272;01/06/2020
2020;6;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1272;01/06/2020
2020;7;DC;Total Electric Power Industry;Total;18907;01/07/2020
2020;7;DC;Total Electric Power Industry;Natural Gas;13981;01/07/2020
2020;7;DC;Total Electric Power Industry;Petroleum;2;01/07/2020
2020;7;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1363;01/07/2020
2020;7;DC;Total Electric Power Industry;Other Biomass;3562;01/07/2020
2020;7;DC;Combined Heat and Power, Commercial Power;Total;17544;01/07/2020
2020;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;13981;01/07/2020
2020;7;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/07/2020
2020;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;3562;01/07/2020
2020;7;DC;Electric Generators, Independent Power Producers;Total;1363;01/07/2020
2020;7;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1363;01/07/2020
2020;8;DC;Total Electric Power Industry;Total;19714;01/08/2020
2020;8;DC;Total Electric Power Industry;Natural Gas;14787;01/08/2020
2020;8;DC;Total Electric Power Industry;Petroleum;2;01/08/2020
2020;8;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1191;01/08/2020
2020;8;DC;Total Electric Power Industry;Other Biomass;3734;01/08/2020
2020;8;DC;Combined Heat and Power, Commercial Power;Total;18523;01/08/2020
2020;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;14787;01/08/2020
2020;8;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/08/2020
2020;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;3734;01/08/2020
2020;8;DC;Electric Generators, Independent Power Producers;Total;1191;01/08/2020
2020;8;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1191;01/08/2020
2020;9;DC;Total Electric Power Industry;Total;18498;01/09/2020
2020;9;DC;Total Electric Power Industry;Natural Gas;13231;01/09/2020
2020;9;DC;Total Electric Power Industry;Petroleum;2;01/09/2020
2020;9;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1007;01/09/2020
2020;9;DC;Total Electric Power Industry;Other Biomass;4259;01/09/2020
2020;9;DC;Combined Heat and Power, Commercial Power;Total;17491;01/09/2020
2020;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;13231;01/09/2020
2020;9;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/09/2020
2020;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;4259;01/09/2020
2020;9;DC;Electric Generators, Independent Power Producers;Total;1007;01/09/2020
2020;9;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1007;01/09/2020
2020;10;DC;Total Electric Power Industry;Total;18468;01/10/2020
2020;10;DC;Total Electric Power Industry;Natural Gas;12782;01/10/2020
2020;10;DC;Total Electric Power Industry;Petroleum;1;01/10/2020
2020;10;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;996;01/10/2020
2020;10;DC;Total Electric Power Industry;Other Biomass;4689;01/10/2020
2020;10;DC;Combined Heat and Power, Commercial Power;Total;17472;01/10/2020
2020;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;12782;01/10/2020
2020;10;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/10/2020
2020;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4689;01/10/2020
2020;10;DC;Electric Generators, Independent Power Producers;Total;996;01/10/2020
2020;10;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;996;01/10/2020
2020;11;DC;Total Electric Power Industry;Total;15212;01/11/2020
2020;11;DC;Total Electric Power Industry;Natural Gas;9893;01/11/2020
2020;11;DC;Total Electric Power Industry;Petroleum;1;01/11/2020
2020;11;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;844;01/11/2020
2020;11;DC;Total Electric Power Industry;Other Biomass;4474;01/11/2020
2020;11;DC;Combined Heat and Power, Commercial Power;Total;14368;01/11/2020
2020;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;9893;01/11/2020
2020;11;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/11/2020
2020;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;4474;01/11/2020
2020;11;DC;Electric Generators, Independent Power Producers;Total;844;01/11/2020
2020;11;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;844;01/11/2020
2020;12;DC;Total Electric Power Industry;Total;17973;01/12/2020
2020;12;DC;Total Electric Power Industry;Natural Gas;12897;01/12/2020
2020;12;DC;Total Electric Power Industry;Petroleum;2;01/12/2020
2020;12;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;821;01/12/2020
2020;12;DC;Total Electric Power Industry;Other Biomass;4253;01/12/2020
2020;12;DC;Combined Heat and Power, Commercial Power;Total;17152;01/12/2020
2020;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;12897;01/12/2020
2020;12;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/12/2020
2020;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;4253;01/12/2020
2020;12;DC;Electric Generators, Independent Power Producers;Total;821;01/12/2020
2020;12;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;821;01/12/2020
2021;1;DC;Total Electric Power Industry;Total;17544;01/01/2021
2021;1;DC;Total Electric Power Industry;Natural Gas;12155;01/01/2021
2021;1;DC;Total Electric Power Industry;Petroleum;3;01/01/2021
2021;1;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;779;01/01/2021
2021;1;DC;Total Electric Power Industry;Other Biomass;4607;01/01/2021
2021;1;DC;Combined Heat and Power, Commercial Power;Total;16765;01/01/2021
2021;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;12155;01/01/2021
2021;1;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/01/2021
2021;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;4607;01/01/2021
2021;1;DC;Electric Generators, Independent Power Producers;Total;779;01/01/2021
2021;1;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;779;01/01/2021
2021;2;DC;Total Electric Power Industry;Total;15671;01/02/2021
2021;2;DC;Total Electric Power Industry;Natural Gas;11396;01/02/2021
2021;2;DC;Total Electric Power Industry;Petroleum;6;01/02/2021
2021;2;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;774;01/02/2021
2021;2;DC;Total Electric Power Industry;Other Biomass;3495;01/02/2021
2021;2;DC;Combined Heat and Power, Commercial Power;Total;14898;01/02/2021
2021;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;11396;01/02/2021
2021;2;DC;Combined Heat and Power, Commercial Power;Petroleum;6;01/02/2021
2021;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;3495;01/02/2021
2021;2;DC;Electric Generators, Independent Power Producers;Total;774;01/02/2021
2021;2;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;774;01/02/2021
2021;3;DC;Total Electric Power Industry;Total;17572;01/03/2021
2021;3;DC;Total Electric Power Industry;Natural Gas;12237;01/03/2021
2021;3;DC;Total Electric Power Industry;Petroleum;3;01/03/2021
2021;3;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1151;01/03/2021
2021;3;DC;Total Electric Power Industry;Other Biomass;4181;01/03/2021
2021;3;DC;Combined Heat and Power, Commercial Power;Total;16421;01/03/2021
2021;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;12237;01/03/2021
2021;3;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/03/2021
2021;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;4181;01/03/2021
2021;3;DC;Electric Generators, Independent Power Producers;Total;1151;01/03/2021
2021;3;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1151;01/03/2021
2021;4;DC;Total Electric Power Industry;Total;12986;01/04/2021
2021;4;DC;Total Electric Power Industry;Natural Gas;6419;01/04/2021
2021;4;DC;Total Electric Power Industry;Petroleum;3;01/04/2021
2021;4;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1355;01/04/2021
2021;4;DC;Total Electric Power Industry;Other Biomass;5209;01/04/2021
2021;4;DC;Combined Heat and Power, Commercial Power;Total;11631;01/04/2021
2021;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;6419;01/04/2021
